trial_key,subject_id,cross_subject_split,condition_category,condition_id,condition_name,repetition,release_status,exclusion_reason,relative_path,amg_rows,semg_rows,motion_rows,common_duration_s,auditory_cue_record_available,auditory_cue_event_count,auditory_cue_onsets_s_relative_to_shared_trial_origin,auditory_cue_used_for_benchmark_alignment
user22|functional_action|stair_ascent|A2,user22,validation,functional_action,stair_ascent,Stair Ascent,A2,released,,data/trials/user22/functional_action/stair_ascent/A2.npz,22446.0,14030.0,1263.0,14.029154777526855,True,3.0,"[1.7622406482696533,5.805267810821533,9.756598711013794]",False
user22|functional_action|stair_ascent|A3,user22,validation,functional_action,stair_ascent,Stair Ascent,A3,released,,data/trials/user22/functional_action/stair_ascent/A3.npz,22341.0,13963.0,1257.0,13.962968826293944,True,3.0,"[1.8251957893371582,5.853179693222046,9.892234802246094]",False
user22|functional_action|stair_ascent|A4,user22,validation,functional_action,stair_ascent,Stair Ascent,A4,released,,data/trials/user22/functional_action/stair_ascent/A4.npz,22336.0,13960.0,1257.0,13.960442781448364,True,3.0,"[1.7890727519989014,5.819291830062866,9.872545719146729]",False
user22|functional_action|stand_sit_transition|A1,user22,validation,functional_action,stand_sit_transition,Stand-sit transition,A1,released,,data/trials/user22/functional_action/stand_sit_transition/A1.npz,22411.0,14007.0,1261.0,14.006764888763428,True,3.0,"[1.717944860458374,5.75858473777771,9.80701470375061]",False
user22|functional_action|stand_sit_transition|A2,user22,validation,functional_action,stand_sit_transition,Stand-sit transition,A2,released,,data/trials/user22/functional_action/stand_sit_transition/A2.npz,22560.0,14100.0,1269.0,14.09961199760437,True,3.0,"[1.8259227275848389,5.8532469272613525,9.899125814437866]",False
user22|functional_action|stand_sit_transition|A3,user22,validation,functional_action,stand_sit_transition,Stand-sit transition,A3,released,,data/trials/user22/functional_action/stand_sit_transition/A3.npz,22450.0,14031.0,1263.0,14.031272172927856,True,3.0,"[1.7707960605621338,5.808964014053345,9.85620903968811]",False
user22|functional_action|stand_sit_transition|A4,user22,validation,functional_action,stand_sit_transition,Stand-sit transition,A4,released,,data/trials/user22/functional_action/stand_sit_transition/A4.npz,22490.0,14056.0,1265.0,14.056036472320557,True,3.0,"[1.7615742683410645,5.806379318237305,9.841629266738892]",False
user22|functional_action|vertical_jump|A1,user22,validation,functional_action,vertical_jump,Vertical Jump,A1,released,,data/trials/user22/functional_action/vertical_jump/A1.npz,22393.0,13996.0,1260.0,13.995944499969482,True,3.0,"[1.7257623672485352,5.757135391235352,9.796796560287476]",False
user22|functional_action|vertical_jump|A2,user22,validation,functional_action,vertical_jump,Vertical Jump,A2,released,,data/trials/user22/functional_action/vertical_jump/A2.npz,22426.0,14016.0,1262.0,14.015957355499268,True,3.0,"[1.7706711292266846,5.812741279602051,9.84414029121399]",False
user22|functional_action|vertical_jump|A3,user22,validation,functional_action,vertical_jump,Vertical Jump,A3,released,,data/trials/user22/functional_action/vertical_jump/A3.npz,22478.0,14048.0,1265.0,14.04884648323059,True,3.0,"[1.7569153308868408,5.78337025642395,9.815240383148193]",False
user22|functional_action|vertical_jump|A4,user22,validation,functional_action,vertical_jump,Vertical Jump,A4,released,,data/trials/user22/functional_action/vertical_jump/A4.npz,22396.0,13998.0,1260.0,13.997650384902954,True,3.0,"[1.7796282768249512,5.80786919593811,9.836035251617432]",False
user22|treadmill_walking|treadmill_walking_1_kmh|A1,user22,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A1,released,,data/trials/user22/treadmill_walking/treadmill_walking_1_kmh/A1.npz,22398.0,13998.0,1260.0,13.998476266860962,True,3.0,"[1.7521469593048096,5.806538105010986,9.837720155715942]",False
user22|treadmill_walking|treadmill_walking_1_kmh|A2,user22,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A2,released,,data/trials/user22/treadmill_walking/treadmill_walking_1_kmh/A2.npz,22496.0,14060.0,1266.0,14.05989122390747,True,3.0,"[1.7527210712432861,5.78361701965332,9.820800065994263]",False
user22|treadmill_walking|treadmill_walking_1_kmh|A3,user22,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A3,released,,data/trials/user22/treadmill_walking/treadmill_walking_1_kmh/A3.npz,22477.0,14048.0,1265.0,14.048169374465942,True,3.0,"[1.7585933208465576,5.79940938949585,9.829528331756592]",False
user22|treadmill_walking|treadmill_walking_1_kmh|A4,user22,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A4,released,,data/trials/user22/treadmill_walking/treadmill_walking_1_kmh/A4.npz,22374.0,13984.0,1259.0,13.98405408859253,True,3.0,"[1.7702538967132568,5.815301895141602,9.859190940856934]",False
user22|treadmill_walking|treadmill_walking_2_kmh|A1,user22,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A1,released,,data/trials/user22/treadmill_walking/treadmill_walking_2_kmh/A1.npz,22497.0,14061.0,1266.0,14.060157537460327,True,3.0,"[1.7797825336456299,5.82418155670166,9.857995510101318]",False
user22|treadmill_walking|treadmill_walking_2_kmh|A2,user22,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A2,released,,data/trials/user22/treadmill_walking/treadmill_walking_2_kmh/A2.npz,22289.0,13931.0,1254.0,13.93082046508789,True,3.0,"[1.7458484172821045,5.78475546836853,9.769140481948853]",False
user22|treadmill_walking|treadmill_walking_2_kmh|A3,user22,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A3,released,,data/trials/user22/treadmill_walking/treadmill_walking_2_kmh/A3.npz,22233.0,13896.0,1251.0,13.895754337310793,True,3.0,"[1.765092372894287,5.812037229537964,9.759058237075806]",False
user22|treadmill_walking|treadmill_walking_2_kmh|A4,user22,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A4,released,,data/trials/user22/treadmill_walking/treadmill_walking_2_kmh/A4.npz,22382.0,13989.0,1259.0,13.988574028015137,True,3.0,"[1.7725059986114502,5.819418907165527,9.859994888305664]",False
user22|treadmill_walking|treadmill_walking_3_kmh|A1,user22,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A1,released,,data/trials/user22/treadmill_walking/treadmill_walking_3_kmh/A1.npz,22436.0,14023.0,1262.0,14.022658824920654,True,3.0,"[1.773608684539795,5.801640748977661,9.862222671508789]",False
user22|treadmill_walking|treadmill_walking_3_kmh|A2,user22,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A2,released,,data/trials/user22/treadmill_walking/treadmill_walking_3_kmh/A2.npz,22458.0,14036.0,1264.0,14.036412715911863,True,3.0,"[1.751234531402588,5.803309440612793,9.842637538909912]",False
user22|treadmill_walking|treadmill_walking_3_kmh|A3,user22,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A3,released,,data/trials/user22/treadmill_walking/treadmill_walking_3_kmh/A3.npz,22517.0,14073.0,1267.0,14.072847127914429,True,3.0,"[1.7657129764556885,5.805045127868652,9.836261987686157]",False
user22|treadmill_walking|treadmill_walking_3_kmh|A4,user22,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A4,released,,data/trials/user22/treadmill_walking/treadmill_walking_3_kmh/A4.npz,22386.0,13991.0,1260.0,13.991260766983032,True,3.0,"[1.7624685764312744,5.791824579238892,9.826176643371582]",False
user22|treadmill_walking|treadmill_walking_4_kmh|A1,user22,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A1,released,,data/trials/user22/treadmill_walking/treadmill_walking_4_kmh/A1.npz,22468.0,14043.0,1264.0,14.04239559173584,True,3.0,"[1.8618683815002441,5.891873598098755,9.925229549407959]",False
user22|treadmill_walking|treadmill_walking_4_kmh|A2,user22,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A2,released,,data/trials/user22/treadmill_walking/treadmill_walking_4_kmh/A2.npz,22356.0,13972.0,1257.0,13.972424268722534,True,3.0,"[1.769578218460083,5.807128190994263,9.85228705406189]",False
user22|treadmill_walking|treadmill_walking_4_kmh|A3,user22,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A3,released,,data/trials/user22/treadmill_walking/treadmill_walking_4_kmh/A3.npz,22502.0,14063.0,1266.0,14.063436269760132,True,3.0,"[1.7726221084594727,5.810265064239502,9.849691152572632]",False
user22|treadmill_walking|treadmill_walking_4_kmh|A4,user22,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A4,released,,data/trials/user22/treadmill_walking/treadmill_walking_4_kmh/A4.npz,22489.0,14056.0,1265.0,14.05605959892273,True,3.0,"[1.804389476776123,5.8479015827178955,9.896049499511719]",False
user22|treadmill_walking|treadmill_walking_5_kmh|A1,user22,validation,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A1,released,,data/trials/user22/treadmill_walking/treadmill_walking_5_kmh/A1.npz,22316.0,13947.0,1256.0,13.94756007194519,True,3.0,"[1.7699089050292969,5.801191806793213,9.84621000289917]",False
user22|treadmill_walking|treadmill_walking_5_kmh|A2,user22,validation,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A2,released,,data/trials/user22/treadmill_walking/treadmill_walking_5_kmh/A2.npz,22271.0,13919.0,1253.0,13.91961145401001,True,3.0,"[1.7297842502593994,5.770511150360107,9.807795286178589]",False
user22|treadmill_walking|treadmill_walking_5_kmh|A3,user22,validation,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A3,released,,data/trials/user22/treadmill_walking/treadmill_walking_5_kmh/A3.npz,22305.0,13940.0,1255.0,13.940444946289062,True,3.0,"[1.7259647846221924,5.760248899459839,9.798611879348755]",False
user22|treadmill_walking|treadmill_walking_5_kmh|A4,user22,validation,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A4,released,,data/trials/user22/treadmill_walking/treadmill_walking_5_kmh/A4.npz,22464.0,14040.0,1264.0,14.040008306503296,True,3.0,"[1.749138355255127,5.784972190856934,9.818039178848267]",False
user23|functional_action|deadlift|A1,user23,validation,functional_action,deadlift,Deadlift,A1,released,,data/trials/user23/functional_action/deadlift/A1.npz,21829.0,13643.0,1228.0,13.642841815948486,True,3.0,"[1.7243635654449463,5.779088497161865,9.718838691711426]",False
user23|functional_action|deadlift|A2,user23,validation,functional_action,deadlift,Deadlift,A2,released,,data/trials/user23/functional_action/deadlift/A2.npz,21724.0,13578.0,1222.0,13.5775306224823,True,3.0,"[1.7036423683166504,5.745973348617554,9.785466432571411]",False
user23|functional_action|deadlift|A3,user23,validation,functional_action,deadlift,Deadlift,A3,released,,data/trials/user23/functional_action/deadlift/A3.npz,21851.0,13657.0,1230.0,13.656941175460815,True,3.0,"[1.6695780754089355,5.694287061691284,9.732741117477417]",False
user23|functional_action|deadlift|A4,user23,validation,functional_action,deadlift,Deadlift,A4,released,,data/trials/user23/functional_action/deadlift/A4.npz,21888.0,13680.0,1232.0,13.68000864982605,True,3.0,"[1.7183616161346436,5.757678508758545,9.797946691513062]",False
user23|functional_action|deep_squat|A1,user23,validation,functional_action,deep_squat,Deep Squat,A1,released,,data/trials/user23/functional_action/deep_squat/A1.npz,21823.0,13639.0,1228.0,13.639204502105711,True,3.0,"[1.7063944339752197,5.74598240852356,9.700166463851929]",False
user23|functional_action|deep_squat|A2,user23,validation,functional_action,deep_squat,Deep Squat,A2,released,,data/trials/user23/functional_action/deep_squat/A2.npz,22021.0,13764.0,1239.0,13.763361930847168,True,3.0,"[1.8092827796936035,5.8445398807525635,9.889925003051758]",False
user23|functional_action|deep_squat|A3,user23,validation,functional_action,deep_squat,Deep Squat,A3,released,,data/trials/user23/functional_action/deep_squat/A3.npz,21780.0,13612.0,1226.0,13.612712383270264,True,3.0,"[1.911311149597168,5.946886301040649,9.990461349487305]",False
user23|functional_action|deep_squat|A4,user23,validation,functional_action,deep_squat,Deep Squat,A4,released,,data/trials/user23/functional_action/deep_squat/A4.npz,21746.0,13591.0,1224.0,13.59125304222107,True,3.0,"[1.6792371273040771,5.715402126312256,9.749701976776123]",False
user23|functional_action|forward_lunge|A1,user23,validation,functional_action,forward_lunge,Forward Lunge,A1,released,,data/trials/user23/functional_action/forward_lunge/A1.npz,21937.0,13710.0,1234.0,13.710240602493286,True,3.0,"[1.7371256351470947,5.773292541503906,9.802575588226318]",False
user23|functional_action|forward_lunge|A2,user23,validation,functional_action,forward_lunge,Forward Lunge,A2,released,,data/trials/user23/functional_action/forward_lunge/A2.npz,21863.0,13664.0,1230.0,13.664304733276367,True,3.0,"[1.7090234756469727,5.737000465393066,9.772322654724121]",False
user23|functional_action|forward_lunge|A3,user23,validation,functional_action,forward_lunge,Forward Lunge,A3,released,,data/trials/user23/functional_action/forward_lunge/A3.npz,21854.0,13659.0,1230.0,13.65845012664795,True,3.0,"[1.7108829021453857,5.746532917022705,9.784081935882568]",False
user23|functional_action|forward_lunge|A4,user23,validation,functional_action,forward_lunge,Forward Lunge,A4,released,,data/trials/user23/functional_action/forward_lunge/A4.npz,21921.0,13701.0,1234.0,13.700884819030762,True,3.0,"[1.7225987911224365,5.754391670227051,9.798780679702759]",False
user23|functional_action|heel_raise|A1,user23,validation,functional_action,heel_raise,Heel Raise,A1,released,,data/trials/user23/functional_action/heel_raise/A1.npz,21718.0,13574.0,1222.0,13.57386350631714,True,3.0,"[1.740551471710205,5.779022455215454,9.830711364746094]",False
user23|functional_action|heel_raise|A2,user23,validation,functional_action,heel_raise,Heel Raise,A2,released,,data/trials/user23/functional_action/heel_raise/A2.npz,21918.0,13698.0,1233.0,13.698563575744627,True,3.0,"[1.9447333812713623,5.993174314498901,10.028149366378784]",False
user23|functional_action|heel_raise|A3,user23,validation,functional_action,heel_raise,Heel Raise,A3,released,,data/trials/user23/functional_action/heel_raise/A3.npz,21775.0,13610.0,1225.0,13.609849691390991,True,3.0,"[1.7248256206512451,5.764451503753662,9.79487657546997]",False
user23|functional_action|heel_raise|A4,user23,validation,functional_action,heel_raise,Heel Raise,A4,released,,data/trials/user23/functional_action/heel_raise/A4.npz,21715.0,13572.0,1222.0,13.571831464767456,True,3.0,"[1.67745041847229,5.724045276641846,9.6720871925354]",False
user23|functional_action|left_lunge|A1,user23,validation,functional_action,left_lunge,Left Lunge,A1,released,,data/trials/user23/functional_action/left_lunge/A1.npz,21850.0,13657.0,1229.0,13.656156301498411,True,3.0,"[1.689239263534546,5.733563184738159,9.77573823928833]",False
user23|functional_action|left_lunge|A2,user23,validation,functional_action,left_lunge,Left Lunge,A2,released,,data/trials/user23/functional_action/left_lunge/A2.npz,21867.0,13667.0,1230.0,13.667089939117432,True,3.0,"[1.760983943939209,5.794510841369629,9.835166931152344]",False
user23|functional_action|left_lunge|A3,user23,validation,functional_action,left_lunge,Left Lunge,A3,released,,data/trials/user23/functional_action/left_lunge/A3.npz,21947.0,13718.0,1235.0,13.717031002044678,True,3.0,"[1.7480707168579102,5.7787086963653564,9.816869735717773]",False
user23|functional_action|left_lunge|A4,user23,validation,functional_action,left_lunge,Left Lunge,A4,released,,data/trials/user23/functional_action/left_lunge/A4.npz,21823.0,13639.0,1228.0,13.638992071151732,True,3.0,"[1.6728019714355469,5.715282917022705,9.758472919464111]",False
user23|functional_action|quiet_sit|A1,user23,validation,functional_action,quiet_sit,Quiet Sit,A1,released,,data/trials/user23/functional_action/quiet_sit/A1.npz,21929.0,13705.0,1234.0,13.705785751342772,True,3.0,"[1.7562105655670166,5.791099548339844,9.751416683197021]",False
user23|functional_action|quiet_sit|A2,user23,validation,functional_action,quiet_sit,Quiet Sit,A2,released,,data/trials/user23/functional_action/quiet_sit/A2.npz,21725.0,13578.0,1222.0,13.578040599822998,True,3.0,"[1.7625024318695068,5.8044273853302,9.839697360992432]",False
user23|functional_action|quiet_sit|A3,user23,validation,functional_action,quiet_sit,Quiet Sit,A3,released,,data/trials/user23/functional_action/quiet_sit/A3.npz,21881.0,13676.0,1231.0,13.67534041404724,True,3.0,"[1.6864633560180664,5.728282451629639,9.762253522872925]",False
user23|functional_action|quiet_sit|A4,user23,validation,functional_action,quiet_sit,Quiet Sit,A4,released,,data/trials/user23/functional_action/quiet_sit/A4.npz,21910.0,13693.0,1233.0,13.69334363937378,True,3.0,"[1.8101286888122559,5.841678619384766,9.880540609359741]",False
user23|functional_action|quiet_stand|A1,user23,validation,functional_action,quiet_stand,Quiet Stand,A1,released,,data/trials/user23/functional_action/quiet_stand/A1.npz,21811.0,13632.0,1227.0,13.631494522094728,True,3.0,"[1.7080204486846924,5.749226331710815,9.794564485549927]",False
user23|functional_action|quiet_stand|A2,user23,validation,functional_action,quiet_stand,Quiet Stand,A2,released,,data/trials/user23/functional_action/quiet_stand/A2.npz,21848.0,13655.0,1229.0,13.65469241142273,True,3.0,"[1.7400803565979004,5.781094312667847,9.828485250473022]",False
user23|functional_action|quiet_stand|A3,user23,validation,functional_action,quiet_stand,Quiet Stand,A3,released,,data/trials/user23/functional_action/quiet_stand/A3.npz,21845.0,13653.0,1229.0,13.653218030929564,True,3.0,"[1.689396858215332,5.731647968292236,9.766126871109009]",False
user23|functional_action|quiet_stand|A4,user23,validation,functional_action,quiet_stand,Quiet Stand,A4,released,,data/trials/user23/functional_action/quiet_stand/A4.npz,21774.0,13608.0,1225.0,13.608704328536987,True,3.0,"[1.7886221408843994,5.822908163070679,9.856276273727417]",False
user23|functional_action|single_leg_stance|A1,user23,validation,functional_action,single_leg_stance,Single-leg Stance,A1,released,,data/trials/user23/functional_action/single_leg_stance/A1.npz,21859.0,13662.0,1230.0,13.661884069442747,True,3.0,"[1.6766560077667236,5.734261989593506,9.679796934127808]",False
user23|functional_action|single_leg_stance|A2,user23,validation,functional_action,single_leg_stance,Single-leg Stance,A2,released,,data/trials/user23/functional_action/single_leg_stance/A2.npz,21956.0,13722.0,1235.0,13.722623586654665,True,3.0,"[1.7245864868164062,5.750139474868774,9.795397520065308]",False
user23|functional_action|single_leg_stance|A3,user23,validation,functional_action,single_leg_stance,Single-leg Stance,A3,released,,data/trials/user23/functional_action/single_leg_stance/A3.npz,21829.0,13643.0,1228.0,13.642878770828249,True,3.0,"[1.6699457168579102,5.705276727676392,9.741894721984863]",False
user23|functional_action|single_leg_stance|A4,user23,validation,functional_action,single_leg_stance,Single-leg Stance,A4,released,,data/trials/user23/functional_action/single_leg_stance/A4.npz,21971.0,13732.0,1236.0,13.731489181518556,True,3.0,"[1.7574222087860107,5.794037103652954,9.820183992385864]",False
user23|functional_action|stair_ascent|A1,user23,validation,functional_action,stair_ascent,Stair Ascent,A1,released,,data/trials/user23/functional_action/stair_ascent/A1.npz,21861.0,13663.0,1230.0,13.6628520488739,True,3.0,"[1.7402079105377197,5.779651880264282,9.825180053710938]",False
user23|functional_action|stair_ascent|A2,user23,validation,functional_action,stair_ascent,Stair Ascent,A2,released,,data/trials/user23/functional_action/stair_ascent/A2.npz,21751.0,13594.0,1224.0,13.594316005706789,True,3.0,"[1.725883960723877,5.76793098449707,9.815754890441895]",False
user23|functional_action|stair_ascent|A3,user23,validation,functional_action,stair_ascent,Stair Ascent,A3,released,,data/trials/user23/functional_action/stair_ascent/A3.npz,21829.0,13643.0,1228.0,13.643210172653198,True,3.0,"[1.7449171543121338,5.780409097671509,9.812674045562744]",False
user23|functional_action|stair_ascent|A4,user23,validation,functional_action,stair_ascent,Stair Ascent,A4,released,,data/trials/user23/functional_action/stair_ascent/A4.npz,21850.0,13656.0,1229.0,13.65638279914856,True,3.0,"[1.7500107288360596,5.786705732345581,9.840369701385498]",False
user23|functional_action|stand_sit_transition|A1,user23,validation,functional_action,stand_sit_transition,Stand-sit transition,A1,released,,data/trials/user23/functional_action/stand_sit_transition/A1.npz,21939.0,13712.0,1234.0,13.7120840549469,True,3.0,"[1.7616350650787354,5.808583974838257,9.847173929214478]",False
user23|functional_action|stand_sit_transition|A2,user23,validation,functional_action,stand_sit_transition,Stand-sit transition,A2,released,,data/trials/user23/functional_action/stand_sit_transition/A2.npz,21813.0,13633.0,1227.0,13.632987022399902,True,3.0,"[1.7658848762512207,5.801187992095947,9.8417809009552]",False
user23|functional_action|stand_sit_transition|A3,user23,validation,functional_action,stand_sit_transition,Stand-sit transition,A3,released,,data/trials/user23/functional_action/stand_sit_transition/A3.npz,21834.0,13646.0,1229.0,13.64619207382202,True,3.0,"[1.7065739631652832,5.735318899154663,9.784571886062622]",False
user23|functional_action|stand_sit_transition|A4,user23,validation,functional_action,stand_sit_transition,Stand-sit transition,A4,released,,data/trials/user23/functional_action/stand_sit_transition/A4.npz,21735.0,13585.0,1223.0,13.584419012069702,True,3.0,"[1.8221607208251953,5.872006893157959,9.81817078590393]",False
user23|functional_action|vertical_jump|A1,user23,validation,functional_action,vertical_jump,Vertical Jump,A1,released,,data/trials/user23/functional_action/vertical_jump/A1.npz,21786.0,13617.0,1226.0,13.61670184135437,True,3.0,"[1.6628966331481934,5.692405700683594,9.72989273071289]",False
user23|functional_action|vertical_jump|A2,user23,validation,functional_action,vertical_jump,Vertical Jump,A2,released,,data/trials/user23/functional_action/vertical_jump/A2.npz,22001.0,13751.0,1238.0,13.75043249130249,True,3.0,"[2.0010924339294434,6.038177490234375,10.082047462463379]",False
user23|functional_action|vertical_jump|A3,user23,validation,functional_action,vertical_jump,Vertical Jump,A3,released,,data/trials/user23/functional_action/vertical_jump/A3.npz,21785.0,13615.0,1226.0,13.61531138420105,True,3.0,"[1.7962872982025146,5.827908277511597,9.874744176864624]",False
user23|functional_action|vertical_jump|A4,user23,validation,functional_action,vertical_jump,Vertical Jump,A4,released,,data/trials/user23/functional_action/vertical_jump/A4.npz,21750.0,13594.0,1224.0,13.593738317489624,True,3.0,"[1.6889111995697021,5.722003221511841,9.754619359970093]",False
user23|treadmill_walking|treadmill_walking_1_kmh|A1,user23,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A1,released,,data/trials/user23/treadmill_walking/treadmill_walking_1_kmh/A1.npz,21747.0,13592.0,1224.0,13.59161615371704,True,3.0,"[1.6755001544952393,5.7147910594940186,9.75013017654419]",False
user23|treadmill_walking|treadmill_walking_1_kmh|A2,user23,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A2,released,,data/trials/user23/treadmill_walking/treadmill_walking_1_kmh/A2.npz,21708.0,13568.0,1222.0,13.56764531135559,True,3.0,"[1.7278380393981934,5.767094135284424,9.812304973602295]",False
user23|treadmill_walking|treadmill_walking_1_kmh|A3,user23,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A3,released,,data/trials/user23/treadmill_walking/treadmill_walking_1_kmh/A3.npz,21829.0,13644.0,1228.0,13.64354944229126,True,3.0,"[1.836085319519043,5.876222372055054,9.921600341796875]",False
user23|treadmill_walking|treadmill_walking_1_kmh|A4,user23,validation,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A4,released,,data/trials/user23/treadmill_walking/treadmill_walking_1_kmh/A4.npz,21819.0,13637.0,1228.0,13.637267351150513,True,3.0,"[1.8582322597503662,5.896122217178345,9.93306827545166]",False
user23|treadmill_walking|treadmill_walking_2_kmh|A1,user23,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A1,released,,data/trials/user23/treadmill_walking/treadmill_walking_2_kmh/A1.npz,21756.0,13598.0,1224.0,13.597916841506958,True,3.0,"[1.7001128196716309,5.734674692153931,9.758569717407227]",False
user23|treadmill_walking|treadmill_walking_2_kmh|A2,user23,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A2,released,,data/trials/user23/treadmill_walking/treadmill_walking_2_kmh/A2.npz,21776.0,13610.0,1225.0,13.60991907119751,True,3.0,"[1.7535638809204102,5.781941890716553,9.818647861480713]",False
user23|treadmill_walking|treadmill_walking_2_kmh|A3,user23,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A3,excluded,data loss from a malfunctioning accelerometer,,,,,,,,,False
user23|treadmill_walking|treadmill_walking_2_kmh|A4,user23,validation,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A4,excluded,data loss from a malfunctioning accelerometer,,,,,,,,,False
user23|treadmill_walking|treadmill_walking_3_kmh|A1,user23,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A1,released,,data/trials/user23/treadmill_walking/treadmill_walking_3_kmh/A1.npz,21936.0,13710.0,1234.0,13.710355520248411,True,3.0,"[1.7937824726104736,5.842093467712402,9.886544466018677]",False
user23|treadmill_walking|treadmill_walking_3_kmh|A2,user23,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A2,released,,data/trials/user23/treadmill_walking/treadmill_walking_3_kmh/A2.npz,21687.0,13555.0,1220.0,13.554675340652466,True,3.0,"[1.7985711097717285,5.834534168243408,9.868231296539307]",False
user23|treadmill_walking|treadmill_walking_3_kmh|A3,user23,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A3,released,,data/trials/user23/treadmill_walking/treadmill_walking_3_kmh/A3.npz,21829.0,13642.0,1228.0,13.64292049407959,True,3.0,"[1.7634375095367432,5.790459394454956,9.82887053489685]",False
user23|treadmill_walking|treadmill_walking_3_kmh|A4,user23,validation,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A4,released,,data/trials/user23/treadmill_walking/treadmill_walking_3_kmh/A4.npz,21777.0,13611.0,1225.0,13.610580205917358,True,3.0,"[1.746561050415039,5.786169052124023,9.817464113235474]",False
user23|treadmill_walking|treadmill_walking_4_kmh|A1,user23,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A1,released,,data/trials/user23/treadmill_walking/treadmill_walking_4_kmh/A1.npz,21748.0,13592.0,1224.0,13.592003107070925,True,3.0,"[1.7487871646881104,5.777217149734497,9.818198204040527]",False
user23|treadmill_walking|treadmill_walking_4_kmh|A2,user23,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A2,released,,data/trials/user23/treadmill_walking/treadmill_walking_4_kmh/A2.npz,21810.0,13631.0,1227.0,13.631174802780151,True,3.0,"[1.7154805660247803,5.751948595046997,9.795772552490234]",False
user23|treadmill_walking|treadmill_walking_4_kmh|A3,user23,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A3,released,,data/trials/user23/treadmill_walking/treadmill_walking_4_kmh/A3.npz,21734.0,13584.0,1223.0,13.584007024765016,True,3.0,"[1.831362009048462,5.868130922317505,9.904058933258057]",False
user23|treadmill_walking|treadmill_walking_4_kmh|A4,user23,validation,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A4,released,,data/trials/user23/treadmill_walking/treadmill_walking_4_kmh/A4.npz,21666.0,13541.0,1219.0,13.541423559188845,True,3.0,"[1.65415358543396,5.692709445953369,9.725119590759277]",False
user23|treadmill_walking|treadmill_walking_5_kmh|A1,user23,validation,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A1,released,,data/trials/user23/treadmill_walking/treadmill_walking_5_kmh/A1.npz,21730.0,13581.0,1223.0,13.58138108253479,True,3.0,"[1.7175769805908203,5.758580923080444,9.712448835372925]",False
user23|treadmill_walking|treadmill_walking_5_kmh|A2,user23,validation,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A2,released,,data/trials/user23/treadmill_walking/treadmill_walking_5_kmh/A2.npz,21870.0,13668.0,1231.0,13.668307304382324,True,3.0,"[1.8178811073303223,5.860705137252808,9.894805192947388]",False
user23|treadmill_walking|treadmill_walking_5_kmh|A3,user23,validation,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A3,released,,data/trials/user23/treadmill_walking/treadmill_walking_5_kmh/A3.npz,21834.0,13646.0,1229.0,13.646312236785889,True,3.0,"[1.9078342914581299,5.948174238204956,9.987107276916504]",False
